time,timestamp,phi,theta,psi,p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,dx_dlat,dy_dlon,x_R,y_R,h_R,h_AGL,flag,status
83.502취,83502,0.006763528,-0.00921216,1.205305,-0.01082331,-0.03842626,-0.240338,-1.21141,1.077325,-10.79928,0.03445116,-0.02201093,0.006426604,0.1,0.394492962631013,1.98952317694081,51.5474250583393,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8900247,-0.8266478,0.6663041,0.6663041,253,29
83.602취,83602,0.006664813,-0.007724739,1.187387,0.0301722,-0.02422437,-0.2405802,0.5163768,-0.4316308,-9.387517,0.03443198,-0.01133634,0.01460239,0.1,0.394492963118637,1.98952317663327,51.5466648010952,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8931186,-0.8284596,0.6655439,0.6655439,253,29
83.702취,83702,0.007127263,-0.009149506,1.168444,-0.007290247,0.02632569,-0.1314422,0.9048977,-1.057036,-9.039292,0.01582745,-0.01310185,0.00781094,0.1,0.394492963474244,1.98952317636242,51.5456242828113,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8953748,-0.8300552,0.6645033,0.6645033,253,29
83.802취,83802,0.00579427,-0.009798254,1.149838,-0.0186527,0.08791636,-0.08176132,-0.08919369,-0.1565681,-10.35493,-0.00450382,-0.001390846,-0.002238301,0.1,0.394492963640558,1.98952317627181,51.544929173444,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8964301,-0.830589,0.6638082,0.6638082,253,29
83.902취,83902,0.004570332,-0.00745061,1.133959,-0.00186425,-0.04200127,-0.1780616,-1.174554,0.9596879,-10.22583,0.004313938,0.01054206,-0.001124432,0.1,0.394492963710564,1.98952317638466,51.5450256137592,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8968742,-0.8299242,0.6639047,0.6639047,253,29
84.002취,84002,0.004442405,-0.006236061,1.125994,-0.002212236,0.05732048,-0.0895265,0.09168763,-0.5170323,-9.497795,0.0008769758,0.01751309,-0.0008947467,0.1,0.394492963696388,1.98952317662689,51.545239594434,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8967843,-0.8284972,0.6641186,0.6641186,253,29
84.102취,84102,0.0008929222,-0.0007795565,1.120907,-0.06675293,0.02194574,0.02540511,0.5940264,-1.156136,-9.788337,-0.00615576,0.006720669,-0.0009017801,0.1,0.394492963609548,1.98952317680466,51.5452654032451,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8962333,-0.8274499,0.6641445,0.6641445,253,29
84.202취,84202,-0.001124537,-0.00310668,1.117183,0.01586258,0.02942706,0.0327465,-0.2007396,0.4456562,-10.06832,-0.005695215,0.01429868,-0.01315265,0.1,0.394492963590656,1.98952317701668,51.5458963184101,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8961135,-0.8262009,0.6647754,0.6647754,253,29
84.302취,84302,0.001524544,-0.001348433,1.116675,0.02581611,-0.05077966,-0.07903198,-0.787716,0.4967288,-10.00333,0.004745512,0.007445904,0.01489004,0.1,0.394492963601319,1.98952317723406,51.5459067492229,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8961811,-0.8249202,0.6647858,0.6647858,253,29
84.402취,84402,-0.0004716706,-0.003374389,1.118668,-0.02313595,-0.03396663,0.02184163,0.4503855,-0.7995766,-9.775324,0.007952605,-0.0008927094,0.01088056,0.1,0.394492963616415,1.98952317726434,51.5445598034603,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8962769,-0.8247419,0.6634389,0.6634389,253,29
84.502취,84502,-0.001280732,-0.001801496,1.121032,-0.001232617,0.06622673,0.09777222,0.5814875,-0.4954939,-9.725282,-0.003630131,-0.01688653,-0.01570261,0.1,0.394492963638341,1.98952317710009,51.5448227195484,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.896416,-0.8257095,0.6637018,0.6637018,253,29
84.602취,84602,-0.002403763,-0.003140173,1.123765,-0.01053012,-0.03142098,0.05069651,-0.5465139,0.8214532,-10.19974,0.01123553,-0.02443041,-0.02688034,0.1,0.394492963782241,1.98952317678795,51.5467910437328,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.897329,-0.8275484,0.6656701,0.6656701,253,29
84.702취,84702,-7.144557e-05,-0.003952406,1.128064,0.04022049,-0.02596748,-0.01605034,-0.6914822,0.4449551,-9.872532,0.02475019,-0.0200004,-0.01723545,0.1,0.394492964063221,1.98952317643162,51.5490582256061,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8991118,-0.8296475,0.6679373,0.6679373,253,29
84.802취,84802,0.00254297,-0.004148665,1.132799,0.007944644,-0.02859947,0.07768018,0.8071004,-1.201737,-9.315471,0.03334933,-0.02783275,-0.001850695,0.1,0.394492964438866,1.98952317600957,51.5501123933536,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9014952,-0.8321339,0.6689914,0.6689914,253,29
84.902취,84902,0.005312663,-0.00852908,1.136423,0.02342008,0.008554839,0.1321718,0.2936016,-0.2712493,-9.948683,0.012156,-0.02946488,0.001057862,0.1,0.394492964845616,1.98952317551689,51.5498450665218,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.904076,-0.8350364,0.6687241,0.6687241,253,29
85.002취,85002,0.00779004,-0.009361495,1.140126,0.02005928,-0.02531369,0.009429552,-0.9508711,0.9831997,-10.43504,0.01884337,-0.01717428,0.003928833,0.1,0.394492965173454,1.98952317513108,51.5495739845974,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9061561,-0.8373092,0.668453,0.668453,253,29
85.102취,85102,0.007333137,-0.008377541,1.144557,-0.008289871,-0.01911285,-0.03580159,0.1295733,0.1172898,-9.489735,0.01761987,-0.009324461,0.01355474,0.1,0.394492965419797,1.98952317487252,51.5487558512432,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9077191,-0.8388324,0.6676349,0.6676349,253,29
85.202취,85202,0.005918548,-0.008411488,1.148212,-0.01707798,0.02499019,0.04916844,0.8174057,-1.101161,-8.963953,0.0128817,0.0009585673,0.001179997,0.1,0.394492965567474,1.98952317475048,51.5484028725368,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9086561,-0.8395514,0.6672819,0.6672819,253,29
85.302취,85302,0.00648236,-0.007491869,1.149794,0.0102576,0.07447973,0.08572176,-0.04702383,0.2050547,-9.648935,0.002026037,-0.0005147894,-0.01252215,0.1,0.394492965718006,1.98952317480185,51.548984077428,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9096112,-0.8392488,0.6678631,0.6678631,253,29
85.402취,85402,0.008276253,-0.00692696,1.151322,0.0188811,-0.04262469,-0.03317666,-1.073009,0.8690916,-10.33019,0.01104581,0.00793981,0.01134817,0.1,0.394492965895481,1.98952317495744,51.5488405494434,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9107372,-0.8383322,0.6677196,0.6677196,253,29
85.502취,85502,0.007257989,-0.006726215,1.153839,-0.02350727,-0.02332564,-0.03064721,0.03882504,-0.2737148,-9.931763,0.01321785,0.009730658,0.02739956,0.1,0.394492966034552,1.98952317507263,51.546631601308,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9116196,-0.8376536,0.6655107,0.6655107,253,29
85.602취,85602,0.005251096,-0.005339796,1.154406,-0.01387362,0.07498165,0.05495583,1.068328,-1.255151,-9.497698,-0.0001517343,0.00990762,-0.003380082,0.1,0.394492966076225,1.98952317518341,51.545700517152,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.911884,-0.837001,0.6645796,0.6645796,253,29
85.702취,85702,0.005960446,-0.004687597,1.154118,0.03564153,0.06093102,0.06347021,-0.4875803,0.4276412,-9.926191,-0.01036693,0.01179105,-0.003126826,0.1,0.394492966067761,1.989523175373,51.5459326176388,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9118303,-0.835884,0.6648117,0.6648117,253,29
85.802취,85802,0.008902387,-0.005302925,1.157367,0.01037782,-0.1032651,-0.0141891,-0.7782695,0.7432193,-10.08778,-0.004988221,0.01993125,0.01483011,0.1,0.394492965998883,1.98952317560507,51.5453128485424,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9113933,-0.8345169,0.6641919,0.6641919,253,29
85.902취,85902,0.006776177,-0.00647462,1.165863,-0.02867248,0.03213637,0.05800349,-0.1045955,-0.3121187,-9.641854,-0.01194295,0.03105525,-0.01789082,0.1,0.394492965776898,1.98952317600483,51.5457247166378,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9099848,-0.8321618,0.6646038,0.6646038,253,29
86.002취,86002,0.0032011,-0.0001020405,1.177928,-0.03653708,0.04540683,0.1827957,0.6579289,-0.8264938,-9.471353,-0.01679194,0.02870883,-0.01981003,0.1,0.394492965504796,1.98952317647891,51.547788050626,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9082584,-0.8293689,0.6666671,0.6666671,253,29
86.102취,86102,0.001329289,-0.001464635,1.190896,-0.0209291,0.02688392,0.2016873,-0.2900584,0.1476465,-10.13344,-0.02876893,0.03205411,-0.02722135,0.1,0.394492965200471,1.98952317706169,51.55000981376,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9063275,-0.8259357,0.6688889,0.6688889,253,29
86.202취,86202,0.0006123061,0.00106664,1.205763,0.02378367,-0.04150369,0.08676916,-1.111823,0.9851238,-9.791433,-0.0230344,0.03336109,-0.0173682,0.1,0.394492964841614,1.98952317761996,51.5526937513096,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9040506,-0.8226469,0.6715728,0.6715728,253,29
86.302취,86302,-1.994906e-05,0.0002129973,1.223224,0.01340148,-0.05185163,0.1099415,0.3288193,-0.4830047,-9.20108,-0.02116622,0.02626759,0.02201673,0.1,0.394492964404371,1.9895231780785,51.5527634291393,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.9012764,-0.8199455,0.6716425,0.6716425,253,29
86.402취,86402,0.002114326,-0.001432865,1.240977,0.0126295,0.02339423,0.2459681,0.5366224,-0.9221057,-9.483439,-0.03088184,0.01054622,0.01810761,0.1,0.394492963943032,1.98952317836182,51.5508522658092,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8983492,-0.8182765,0.6697313,0.6697313,253,29
86.502취,86502,0.0002517711,-0.004399234,1.259222,-0.02392657,0.02364993,0.2579329,-0.2148794,-0.04397665,-10.44326,-0.03207566,0.007334572,0.004689763,0.1,0.394492963511839,1.9895231785354,51.5491124062282,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8956134,-0.8172539,0.6679915,0.6679915,253,29
86.602취,86602,0.0005051452,-0.001763196,1.27847,0.0456775,-1.162497e-05,0.1670049,-0.8280697,0.9887552,-10.28485,-0.01485625,0.009819152,-0.005792932,0.1,0.394492963231357,1.98952317869211,51.5495679049236,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8938338,-0.8163307,0.668447,0.668447,253,29
86.702취,86702,0.002843208,-0.003441763,1.298879,0.01466667,-0.05498062,0.1459932,0.1181187,0.100455,-9.493207,-0.005152167,0.01640367,-0.0007708566,0.1,0.394492963024009,1.98952317886334,51.5499416260463,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8925182,-0.8153219,0.6688207,0.6688207,253,29
86.802취,86802,0.003530101,-0.003079636,1.319196,-0.01190832,0.04046959,0.2262334,0.6226484,-0.9777876,-9.180074,-0.005265751,0.02321503,-0.02009362,0.1,0.394492962898127,1.98952317916985,51.5515031485302,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8917195,-0.8135162,0.6703822,0.6703822,253,29
86.902취,86902,0.002736536,-0.000479299,1.339473,-0.03888166,0.05795197,0.2792042,0.4261957,-0.1974179,-9.699774,-0.01426331,0.01402773,-0.00887225,0.1,0.394492962764636,1.98952317950206,51.5526705651027,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8908725,-0.8115591,0.6715496,0.6715496,253,29
87.002취,87002,0.00132412,-0.0007249057,1.359567,0.01726514,0.0005034801,0.1990229,-0.9158794,1.038082,-10.3829,-0.009494067,0.009818219,-0.00702539,0.1,0.394492962661112,1.98952317979864,51.5530777244312,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8902156,-0.8098119,0.6719568,0.6719568,253,29
87.102취,87102,0.002716266,-0.0001248574,1.380626,0.006752826,-0.06878203,0.1196387,-0.6471708,0.4460359,-9.661541,0.00237279,0.001640357,0.009413392,0.1,0.394492962575681,1.98952317989228,51.5531928806049,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8896736,-0.8092602,0.6720719,0.6720719,253,29
87.202취,87202,0.003022138,-0.002338086,1.402243,0.01886692,0.01488734,0.1781612,0.6064491,-0.7076473,-9.397799,0.003310755,-0.001715324,0.01846555,0.1,0.394492962527621,1.98952317982755,51.5516099600536,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8893687,-0.8096416,0.670489,0.670489,253,29
87.302취,87302,0.006522323,-0.002695738,1.42312,0.01310042,0.0339053,0.2828138,0.4201487,-0.2844425,-9.675613,-0.009902223,-0.007455494,0.02153497,0.1,0.394492962481401,1.98952317974218,51.5495615868313,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8890754,-0.8101445,0.6684406,0.6684406,253,29
87.402취,87402,0.005577114,-0.007157981,1.44415,-0.008224588,-0.02808623,0.229255,-0.7384139,0.6367432,-10.65797,-0.005973855,-0.01825948,0.02050581,0.1,0.394492962436704,1.98952317957017,51.5467939643604,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8887918,-0.8111579,0.665673,0.665673,253,29
87.502취,87502,0.006305957,-0.005071836,1.46561,0.02926371,-0.01573776,0.1375218,-0.5304532,0.4104446,-9.878667,0.002398594,-0.01547049,0.0003433749,0.1,0.394492962441861,1.98952317931402,51.54632505462,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8888245,-0.8126669,0.6652041,0.6652041,253,29
87.602취,87602,0.004500887,-0.006859081,1.486803,-0.04719865,-0.06737819,0.183658,0.3458136,-0.5657597,-9.613741,-0.006326709,-0.02033057,-0.005837803,0.1,0.394492962325439,1.9895231789266,51.5463214783413,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8880858,-0.8149492,0.6652005,0.6652005,253,29
87.702취,87702,0.001780076,-0.006944913,1.508329,-0.02261898,0.07271907,0.2714679,0.8868639,-0.8106931,-9.190982,-0.01796305,-0.02059679,-0.02807546,0.1,0.394492962099547,1.98952317857259,51.5483781962139,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8866526,-0.8170348,0.6672572,0.6672572,253,29
87.802취,87802,0.002030406,-0.00592602,1.52861,-0.006772263,-0.01637384,0.250232,-0.5517935,0.5547038,-10.03349,-0.02487645,-0.02791059,-0.0114137,0.1,0.394492961801911,1.98952317818812,51.5500649480564,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8847641,-0.8192998,0.668944,0.668944,253,29
87.902취,87902,0.000736336,-0.010628,1.549418,0.01617274,-0.04331422,0.1317133,-0.8605046,0.9867165,-10.38078,-0.01020542,-0.01189382,-0.00472224,0.1,0.394492961567629,1.98952317792125,51.5507239966137,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8832777,-0.8208719,0.669603,0.669603,253,29
88.002취,88002,0.00246245,-0.005988284,1.570715,0.001046988,-0.01461833,0.1839609,0.5079131,-0.6964656,-9.189183,-0.01073333,-0.009070188,0.0191469,0.1,0.394492961317284,1.98952317765018,51.5506564049465,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8816893,-0.8224688,0.6695355,0.6695355,253,29
88.102취,88102,-0.000202512,-0.00966775,1.590276,-0.03555327,0.04615204,0.2635188,0.584043,-0.6833665,-9.637128,-0.01422158,0.001038638,0.005721775,0.1,0.394492961085933,1.98952317761788,51.5486918954593,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8802214,-0.8226591,0.6675709,0.6675709,253,29
88.202취,88202,-0.002338767,-0.003615893,1.609382,-0.01530226,0.05603569,0.2250466,-0.5399427,0.6763724,-10.11144,-0.006455548,0.001383832,-0.01544372,0.1,0.394492960978088,1.98952317773407,51.5492781667454,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8795371,-0.8219746,0.6681572,0.6681572,253,29
88.302취,88302,-0.001591763,-0.004691292,1.628514,0.05998136,-0.06575405,0.1153882,-0.9671825,0.7079439,-10.28989,0.006920384,0.008087878,0.004165746,0.1,0.394492960988384,1.9895231778457,51.5496545104725,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8796024,-0.821317,0.6685336,0.6685336,253,29
88.402취,88402,0.002317649,-0.002925582,1.648715,0.01230875,-0.002097289,0.1722869,0.7978049,-0.7959501,-9.262257,0.01891393,0.01795002,0.01436328,0.1,0.394492961129457,1.98952317800065,51.5493319301349,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8804975,-0.8204042,0.668211,0.668211,253,29
88.502취,88502,0.002495768,-0.004478686,1.66683,0.01532104,0.06126859,0.2808168,0.6869724,-0.9311069,-9.534699,0.01470914,0.001921964,0.007878136,0.1,0.394492961400065,1.9895231781796,51.5479538111431,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8822145,-0.8193499,0.6668329,0.6668329,253,29
88.602취,88602,0.005133607,-0.003818025,1.684351,0.0008924393,-0.01709103,0.2015528,-0.7476767,0.61879,-10.21455,0.00316708,-0.003300126,0.006476809,0.1,0.39449296160561,1.98952317823184,51.5471058754665,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8835186,-0.8190422,0.6659849,0.6659849,253,29
88.702취,88702,0.001848778,-0.006485735,1.70284,-0.02282882,-0.0199766,0.1099073,-0.8337225,0.503646,-10.18375,0.01622232,0.02130231,-0.00695995,0.1,0.394492961757279,1.9895231783922,51.5469469694835,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.884481,-0.8180975,0.665826,0.665826,253,29
88.802취,88802,0.001540275,-0.001868541,1.721576,-0.007085584,0.04489327,0.2016279,0.970226,-1.02494,-9.177964,0.005933593,0.01993976,-0.01525959,0.1,0.394492961857656,1.989523178639,51.5485223798496,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8851178,-0.8166435,0.6674014,0.6674014,253,29
88.902취,88902,0.001131846,-0.00172475,1.73942,-0.01974337,0.02785224,0.2713968,0.2249399,-0.5428813,-9.857157,-0.00116591,-0.000278567,-0.003008551,0.1,0.394492961886797,1.98952317883321,51.5490045814258,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8853027,-0.8154994,0.6678836,0.6678836,253,29
89.002취,89002,0.001225345,-0.001745261,1.757277,0.03208736,-0.04958577,0.1473883,-1.077745,0.8035758,-10.52456,0.009940802,-0.003790702,0.01325568,0.1,0.394492962002946,1.98952317885892,51.5483592419369,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8860397,-0.815348,0.6672383,0.6672383,253,29
89.102취,89102,0.001765927,-0.004431909,1.775999,-0.003538827,-0.07377817,0.112042,-0.3274693,-0.1763911,-9.950221,0.01763715,-0.0003660858,0.01237852,0.1,0.3944929621975,1.9895231787617,51.5470841197712,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.8872741,-0.8159207,0.6659632,0.6659632,253,29
